46,2,1,12,1,2022-01-01 00:00:00,70
47,3,2,12,1,2022-01-01 00:00:00,2
48,4,3,12,1,2022-01-01 00:00:00,726
49,1,1,13,1,2022-01-01 00:00:00,56
50,2,1,13,1,2022-01-01 00:00:00,54
51,3,2,13,1,2022-01-01 00:00:00,2
52,4,3,13,1,2022-01-01 00:00:00,426
53,1,1,14,1,2022-01-01 00:00:00,57
54,2,1,14,1,2022-01-01 00:00:00,63
55,3,2,14,1,2022-01-01 00:00:00,10
56,4,3,14,1,2022-01-01 00:00:00,567
57,1,1,15,1,2022-01-01 00:00:00,69
58,2,1,15,1,2022-01-01 00:00:00,34
59,3,2,15,1,2022-01-01 00:00:00,12
60,4,3,15,1,2022-01-01 00:00:00,691
61,1,1,16,1,2022-01-01 00:00:00,53
62,2,1,16,1,2022-01-01 00:00:00,22
63,3,2,16,1,2022-01-01 00:00:00,5
64,4,3,16,1,2022-01-01 00:00:00,150
65,1,1,17,1,2022-01-01 00:00:00,60
66,2,1,17,1,2022-01-01 00:00:00,37
67,3,2,17,1,2022-01-01 00:00:00,4
68,4,3,17,1,2022-01-01 00:00:00,610
69,1,1,18,1,2022-01-01 00:00:00,46
70,2,1,18,1,2022-01-01 00:00:00,84
71,3,2,18,1,2022-01-01 00:00:00,7
72,4,3,18,1,2022-01-01 00:00:00,977
73,1,1,19,1,2022-01-01 00:00:00,85
74,2,1,19,1,2022-01-01 00:00:00,80
75,3,2,19,1,2022-01-01 00:00:00,14
76,4,3,19,1,2022-01-01 00:00:00,285
77,1,1,20,1,2022-01-01 00:00:00,39
78,2,1,20,1,2022-01-01 00:00:00,51
79,3,2,20,1,2022-01-01 00:00:00,9
80,4,3,20,1,2022-01-01 00:00:00,260
81,1,1,21,1,2022-01-01 00:00:00,45
82,2,1,21,1,2022-01-01 00:00:00,29
83,3,2,21,1,2022-01-01 00:00:00,9
84,4,3,21,1,2022-01-01 00:00:00,996
85,1,1,22,1,2022-01-01 00:00:00,63
86,2,1,22,1,2022-01-01 00:00:00,85
87,3,2,22,1,2022-01-01 00:00:00,10
88,4,3,22,1,2022-01-01 00:00:00,77
89,1,1,23,1,2022-01-01 00:00:00,68
90,2,1,23,1,2022-01-01 00:00:00,37
91,3,2,23,1,2022-01-01 00:00:00,9
92,4,3,23,1,2022-01-01 00:00:00,232
93,1,1,24,1,2022-01-01 00:00:00,65
94,2,1,24,1,2022-01-01 00:00:00,56
95,3,2,24,1,2022-01-01 00:00:00,15
96,4,3,24,1,2022-01-01 00:00:00,990
97,1,1,25,1,2022-01-01 00:00:00,83
98,2,1,25,1,2022-01-01 00:00:00,31
99,3,2,25,1,2022-01-01 00:00:00,10
100,4,3,25,1,2022-01-01 00:00:00,561
101,1,1,26,1,2022-01-01 00:00:00,45
102,2,1,26,1,2022-01-01 00:00:00,87
103,3,2,26,1,2022-01-01 00:00:00,4
104,4,3,26,1,2022-01-01 00:00:00,633
105,1,1,27,1,2022-01-01 00:00:00,57
106,2,1,27,1,2022-01-01 00:00:00,69
107,3,2,27,1,2022-01-01 00:00:00,10
108,4,3,27,1,2022-01-01 00:00:00,37
109,1,1,28,1,2022-01-01 00:00:00,88
110,2,1,28,1,2022-01-01 00:00:00,89
111,3,2,28,1,2022-01-01 00:00:00,10
112,4,3,28,1,2022-01-01 00:00:00,6
113,1,1,29,1,2022-01-01 00:00:00,98
114,2,1,29,1,2022-01-01 00:00:00,92
115,3,2,29,1,2022-01-01 00:00:00,1
116,4,3,29,1,2022-01-01 00:00:00,229
117,1,1,30,1,2022-01-01 00:00:00,29
118,2,1,30,1,2022-01-01 00:00:00,64
119,3,2,30,1,2022-01-01 00:00:00,7
120,4,3,30,1,2022-01-01 00:00:00,891
121,1,1,31,1,2022-01-01 00:00:00,39
122,2,1,31,1,2022-01-01 00:00:00,22
123,3,2,31,1,2022-01-01 00:00:00,3
124,4,3,31,1,2022-01-01 00:00:00,908
125,1,1,32,1,2022-01-01 00:00:00,22
126,2,1,32,1,2022-01-01 00:00:00,21
127,3,2,32,1,2022-01-01 00:00:00,15
128,4,3,32,1,2022-01-01 00:00:00,935
129,1,1,33,1,2022-01-01 00:00:00,57
130,2,1,33,1,2022-01-01 00:00:00,66
131,3,2,33,1,2022-01-01 00:00:00,6
132,4,3,33,1,2022-01-01 00:00:00,877
133,1,1,34,1,2022-01-01 00:00:00,67
134,2,1,34,1,2022-01-01 00:00:00,67
135,3,2,34,1,2022-01-01 00:00:00,15
136,4,3,34,1,2022-01-01 00:00:00,109
137,1,1,35,1,2022-01-01 00:00:00,65
138,2,1,35,1,2022-01-01 00:00:00,88
139,3,2,35,1,2022-01-01 00:00:00,14
140,4,3,35,1,2022-01-01 00:00:00,663
141,1,1,36,1,2022-01-01 00:00:00,24
142,2,1,36,1,2022-01-01 00:00:00,26
143,3,2,36,1,2022-01-01 00:00:00,13
144,4,3,36,1,2022-01-01 00:00:00,393
145,1,1,37,1,2022-01-01 00:00:00,24
146,2,1,37,1,2022-01-01 00:00:00,67
147,3,2,37,1,2022-01-01 00:00:00,13
148,4,3,37,1,2022-01-01 00:00:00,63
149,1,1,38,1,2022-01-01 00:00:00,75
150,2,1,38,1,2022-01-01 00:00:00,35
151,3,2,38,1,2022-01-01 00:00:00,6
152,4,3,38,1,2022-01-01 00:00:00,90
153,1,1,39,1,2022-01-01 00:00:00,86
154,2,1,39,1,2022-01-01 00:00:00,95
155,3,2,39,1,2022-01-01 00:00:00,9
156,4,3,39,1,2022-01-01 00:00:00,610
157,1,1,40,1,2022-01-01 00:00:00,55
158,2,1,40,1,2022-01-01 00:00:00,61
159,3,2,40,1,2022-01-01 00:00:00,4
160,4,3,40,1,2022-01-01 00:00:00,138
161,1,1,41,1,2022-01-01 00:00:00,76
162,2,1,41,1,2022-01-01 00:00:00,89
163,3,2,41,1,2022-01-01 00:00:00,2
164,4,3,41,1,2022-01-01 00:00:00,386
165,1,1,42,1,2022-01-01 00:00:00,31
166,2,1,42,1,2022-01-01 00:00:00,98
167,3,2,42,1,2022-01-01 00:00:00,9
168,4,3,42,1,2022-01-01 00:00:00,536
169,1,1,43,1,2022-01-01 00:00:00,82
170,2,1,43,1,2022-01-01 00:00:00,54
171,3,2,43,1,2022-01-01 00:00:00,16
172,4,3,43,1,2022-01-01 00:00:00,375
173,1,1,44,1,2022-01-01 00:00:00,31
174,2,1,44,1,2022-01-01 00:00:00,88
175,3,2,44,1,2022-01-01 00:00:00,14
176,4,3,44,1,2022-01-01 00:00:00,850
177,1,1,45,1,2022-01-01 00:00:00,99
178,2,1,45,1,2022-01-01 00:00:00,95
179,3,2,45,1,2022-01-01 00:00:00,1
180,4,3,45,1,2022-01-01 00:00:00,363
181,1,1,46,1,2022-01-01 00:00:00,51
182,2,1,46,1,2022-01-01 00:00:00,58
183,3,2,46,1,2022-01-01 00:00:00,3
184,4,3,46,1,2022-01-01 00:00:00,869
185,1,1,47,1,2022-01-01 00:00:00,68
186,2,1,47,1,2022-01-01 00:00:00,22
187,3,2,47,1,2022-01-01 00:00:00,4
188,4,3,47,1,2022-01-01 00:00:00,482
189,1,1,48,1,2022-01-01 00:00:00,25
190,2,1,48,1,2022-01-01 00:00:00,28
191,3,2,48,1,2022-01-01 00:00:00,6
192,4,3,48,1,2022-01-01 00:00:00,154
193,1,1,49,1,2022-01-01 00:00:00,60
194,2,1,49,1,2022-01-01 00:00:00,21
195,3,2,49,1,2022-01-01 00:00:00,3
196,4,3,49,1,2022-01-01 00:00:00,549
197,1,1,50,1,2022-01-01 00:00:00,78
198,2,1,50,1,2022-01-01 00:00:00,65
199,3,2,50,1,2022-01-01 00:00:00,14
200,4,3,50,1,2022-01-01 00:00:00,398
201,1,1,1,1,2022-01-01 00:00:01,26
202,2,1,1,1,2022-01-01 00:00:01,58
203,3,2,1,1,2022-01-01 00:00:01,1
204,4,3,1,1,2022-01-01 00:00:01,500
205,1,1,2,1,2022-01-01 00:00:01,28
206,2,1,2,1,2022-01-01 00:00:01,82
207,3,2,2,1,2022-01-01 00:00:01,9
208,4,3,2,1,2022-01-01 00:00:01,712
209,1,1,3,1,2022-01-01 00:00:01,84
210,2,1,3,1,2022-01-01 00:00:01,54
211,3,2,3,1,2022-01-01 00:00:01,1
212,4,3,3,1,2022-01-01 00:00:01,369
213,1,1,4,1,2022-01-01 00:00:01,57
214,2,1,4,1,2022-01-01 00:00:01,66
215,3,2,4,1,2022-01-01 00:00:01,14
216,4,3,4,1,2022-01-01 00:00:01,421
217,1,1,5,1,2022-01-01 00:00:01,78
218,2,1,5,1,2022-01-01 00:00:01,66
219,3,2,5,1,2022-01-01 00:00:01,1
220,4,3,5,1,2022-01-01 00:00:01,284
221,1,1,6,1,2022-01-01 00:00:01,37
222,2,1,6,1,2022-01-01 00:00:01,31
223,3,2,6,1,2022-01-01 00:00:01,15
224,4,3,6,1,2022-01-01 00:00:01,860
225,1,1,7,1,2022-01-01 00:00:01,55
226,2,1,7,1,2022-01-01 00:00:01,85
227,3,2,7,1,2022-01-01 00:00:01,2
228,4,3,7,1,2022-01-01 00:00:01,285
229,1,1,8,1,2022-01-01 00:00:01,93
230,2,1,8,1,2022-01-01 00:00:01,34
231,3,2,8,1,2022-01-01 00:00:01,15
232,4,3,8,1,2022-01-01 00:00:01,895
233,1,1,9,1,2022-01-01 00:00:01,77
234,2,1,9,1,2022-01-01 00:00:01,36
235,3,2,9,1,2022-01-01 00:00:01,11
236,4,3,9,1,2022-01-01 00:00:01,561
237,1,1,10,1,2022-01-01 00:00:01,92
238,2,1,10,1,2022-01-01 00:00:01,80
239,3,2,10,1,2022-01-01 00:00:01,8
240,4,3,10,1,2022-01-01 00:00:01,728
241,1,1,11,1,2022-01-01 00:00:01,79
242,2,1,11,1,2022-01-01 00:00:01,48
243,3,2,11,1,2022-01-01 00:00:01,14
244,4,3,11,1,2022-01-01 00:00:01,648
245,1,1,12,1,2022-01-01 00:00:01,21
246,2,1,12,1,2022-01-01 00:00:01,59
247,3,2,12,1,2022-01-01 00:00:01,6
248,4,3,12,1,2022-01-01 00:00:01,297
249,1,1,13,1,2022-01-01 00:00:01,26
250,2,1,13,1,2022-01-01 00:00:01,62
251,3,2,13,1,2022-01-01 00:00:01,13
252,4,3,13,1,2022-01-01 00:00:01,723
253,1,1,14,1,2022-01-01 00:00:01,84
254,2,1,14,1,2022-01-01 00:00:01,100
255,3,2,14,1,2022-01-01 00:00:01,11
256,4,3,14,1,2022-01-01 00:00:01,898
257,1,1,15,1,2022-01-01 00:00:01,82
258,2,1,15,1,2022-01-01 00:00:01,99
259,3,2,15,1,2022-01-01 00:00:01,12
260,4,3,15,1,2022-01-01 00:00:01,743
261,1,1,16,1,2022-01-01 00:00:01,20
262,2,1,16,1,2022-01-01 00:00:01,45
263,3,2,16,1,2022-01-01 00:00:01,6
264,4,3,16,1,2022-01-01 00:00:01,111
265,1,1,17,1,2022-01-01 00:00:01,76
266,2,1,17,1,2022-01-01 00:00:01,40
267,3,2,17,1,2022-01-01 00:00:01,3
268,4,3,17,1,2022-01-01 00:00:01,53
269,1,1,18,1,2022-01-01 00:00:01,30
270,2,1,18,1,2022-01-01 00:00:01,25
271,3,2,18,1,2022-01-01 00:00:01,12
272,4,3,18,1,2022-01-01 00:00:01,351
273,1,1,19,1,2022-01-01 00:00:01,89
274,2,1,19,1,2022-01-01 00:00:01,52
275,3,2,19,1,2022-01-01 00:00:01,8
276,4,3,19,1,2022-01-01 00:00:01,0
277,1,1,20,1,2022-01-01 00:00:01,62
278,2,1,20,1,2022-01-01 00:00:01,33
279,3,2,20,1,2022-01-01 00:00:01,3
280,4,3,20,1,2022-01-01 00:00:01,32
281,1,1,21,1,2022-01-01 00:00:01,84
282,2,1,21,1,2022-01-01 00:00:01,53
283,3,2,21,1,2022-01-01 00:00:01,8
284,4,3,21,1,2022-01-01 00:00:01,784
285,1,1,22,1,2022-01-01 00:00:01,37
286,2,1,22,1,2022-01-01 00:00:01,81
287,3,2,22,1,2022-01-01 00:00:01,14
288,4,3,22,1,2022-01-01 00:00:01,513
289,1,1,23,1,2022-01-01 00:00:01,20
290,2,1,23,1,2022-01-01 00:00:01,35
291,3,2,23,1,2022-01-01 00:00:01,12
292,4,3,23,1,2022-01-01 00:00:01,726
293,1,1,24,1,2022-01-01 00:00:01,40
294,2,1,24,1,2022-01-01 00:00:01,78
295,3,2,24,1,2022-01-01 00:00:01,16
296,4,3,24,1,2022-01-01 00:00:01,684
297,1,1,25,1,2022-01-01 00:00:01,78
298,2,1,25,1,2022-01-01 00:00:01,22
299,3,2,25,1,2022-01-01 00:00:01,10
300,4,3,25,1,2022-01-01 00:00:01,695
301,1,1,26,1,2022-01-01 00:00:01,78
302,2,1,26,1,2022-01-01 00:00:01,61
303,3,2,26,1,2022-01-01 00:00:01,11
304,4,3,26,1,2022-01-01 00:00:01,104
305,1,1,27,1,2022-01-01 00:00:01,39
306,2,1,27,1,2022-01-01 00:00:01,53
307,3,2,27,1,2022-01-01 00:00:01,8
308,4,3,27,1,2022-01-01 00:00:01,972
309,1,1,28,1,2022-01-01 00:00:01,22
310,2,1,28,1,2022-01-01 00:00:01,53
311,3,2,28,1,2022-01-01 00:00:01,6
312,4,3,28,1,2022-01-01 00:00:01,110
313,1,1,29,1,2022-01-01 00:00:01,49
314,2,1,29,1,2022-01-01 00:00:01,35
315,3,2,29,1,2022-01-01 00:00:01,2
316,4,3,29,1,2022-01-01 00:00:01,634
317,1,1,30,1,2022-01-01 00:00:01,49
318,2,1,30,1,2022-01-01 00:00:01,31
319,3,2,30,1,2022-01-01 00:00:01,2
320,4,3,30,1,2022-01-01 00:00:01,400
321,1,1,31,1,2022-01-01 00:00:01,37
322,2,1,31,1,2022-01-01 00:00:01,42
323,3,2,31,1,2022-01-01 00:00:01,13
324,4,3,31,1,2022-01-01 00:00:01,512
325,1,1,32,1,2022-01-01 00:00:01,56
326,2,1,32,1,2022-01-01 00:00:01,59
327,3,2,32,1,2022-01-01 00:00:01,8
328,4,3,32,1,2022-01-01 00:00:01,799
329,1,1,33,1,2022-01-01 00:00:01,38
330,2,1,33,1,2022-01-01 00:00:01,74
331,3,2,33,1,2022-01-01 00:00:01,6
332,4,3,33,1,2022-01-01 00:00:01,622
333,1,1,34,1,2022-01-01 00:00:01,62
334,2,1,34,1,2022-01-01 00:00:01,29
335,3,2,34,1,2022-01-01 00:00:01,8
336,4,3,34,1,2022-01-01 00:00:01,741
337,1,1,35,1,2022-01-01 00:00:01,90
338,2,1,35,1,2022-01-01 00:00:01,61
339,3,2,35,1,2022-01-01 00:00:01,14
340,4,3,35,1,2022-01-01 00:00:01,443
341,1,1,36,1,2022-01-01 00:00:01,26
342,2,1,36,1,2022-01-01 00:00:01,81
343,3,2,36,1,2022-01-01 00:00:01,6
344,4,3,36,1,2022-01-01 00:00:01,440
345,1,1,37,1,2022-01-01 00:00:01,50
346,2,1,37,1,2022-01-01 00:00:01,45
347,3,2,37,1,2022-01-01 00:00:01,16
348,4,3,37,1,2022-01-01 00:00:01,694
349,1,1,38,1,2022-01-01 00:00:01,85
350,2,1,38,1,2022-01-01 00:00:01,50
351,3,2,38,1,2022-01-01 00:00:01,2
352,4,3,38,1,2022-01-01 00:00:01,243
353,1,1,39,1,2022-01-01 00:00:01,33
354,2,1,39,1,2022-01-01 00:00:01,46
355,3,2,39,1,2022-01-01 00:00:01,9
356,4,3,39,1,2022-01-01 00:00:01,668
357,1,1,40,1,2022-01-01 00:00:01,91
358,2,1,40,1,2022-01-01 00:00:01,21
359,3,2,40,1,2022-01-01 00:00:01,2
360,4,3,40,1,2022-01-01 00:00:01,535
361,1,1,41,1,2022-01-01 00:00:01,31
362,2,1,41,1,2022-01-01 00:00:01,43
363,3,2,41,1,2022-01-01 00:00:01,3
364,4,3,41,1,2022-01-01 00:00:01,887
365,1,1,42,1,2022-01-01 00:00:01,99
366,2,1,42,1,2022-01-01 00:00:01,29
367,3,2,42,1,2022-01-01 00:00:01,2
368,4,3,42,1,2022-01-01 00:00:01,898
369,1,1,43,1,2022-01-01 00:00:01,88
370,2,1,43,1,2022-01-01 00:00:01,31
371,3,2,43,1,2022-01-01 00:00:01,3
372,4,3,43,1,2022-01-01 00:00:01,173
373,1,1,44,1,2022-01-01 00:00:01,89
374,2,1,44,1,2022-01-01 00:00:01,42
375,3,2,44,1,2022-01-01 00:00:01,1
376,4,3,44,1,2022-01-01 00:00:01,903
377,1,1,45,1,2022-01-01 00:00:01,22
378,2,1,45,1,2022-01-01 00:00:01,51
379,3,2,45,1,2022-01-01 00:00:01,1
380,4,3,45,1,2022-01-01 00:00:01,814
381,1,1,46,1,2022-01-01 00:00:01,51
382,2,1,46,1,2022-01-01 00:00:01,51
383,3,2,46,1,2022-01-01 00:00:01,10
384,4,3,46,1,2022-01-01 00:00:01,513
385,1,1,47,1,2022-01-01 00:00:01,77
386,2,1,47,1,2022-01-01 00:00:01,88
387,3,2,47,1,2022-01-01 00:00:01,1
388,4,3,47,1,2022-01-01 00:00:01,779
389,1,1,48,1,2022-01-01 00:00:01,68
390,2,1,48,1,2022-01-01 00:00:01,85
391,3,2,48,1,2022-01-01 00:00:01,10
392,4,3,48,1,2022-01-01 00:00:01,883
393,1,1,49,1,2022-01-01 00:00:01,87
394,2,1,49,1,2022-01-01 00:00:01,76
395,3,2,49,1,2022-01-01 00:00:01,16
396,4,3,49,1,2022-01-01 00:00:01,596
397,1,1,50,1,2022-01-01 00:00:01,62
398,2,1,50,1,2022-01-01 00:00:01,30
399,3,2,50,1,2022-01-01 00:00:01,3
400,4,3,50,1,2022-01-01 00:00:01,29
401,1,1,1,1,2022-01-01 00:00:02,28
402,2,1,1,1,2022-01-01 00:00:02,33
403,3,2,1,1,2022-01-01 00:00:02,11
404,4,3,1,1,2022-01-01 00:00:02,670
405,1,1,2,1,2022-01-01 00:00:02,43
406,2,1,2,1,2022-01-01 00:00:02,20
407,3,2,2,1,2022-01-01 00:00:02,16
408,4,3,2,1,2022-01-01 00:00:02,237
409,1,1,3,1,2022-01-01 00:00:02,36
410,2,1,3,1,2022-01-01 00:00:02,65
411,3,2,3,1,2022-01-01 00:00:02,6
412,4,3,3,1,2022-01-01 00:00:02,674
413,1,1,4,1,2022-01-01 00:00:02,51
414,2,1,4,1,2022-01-01 00:00:02,27
415,3,2,4,1,2022-01-01 00:00:02,15
416,4,3,4,1,2022-01-01 00:00:02,577
417,1,1,5,1,2022-01-01 00:00:02,28
418,2,1,5,1,2022-01-01 00:00:02,80
419,3,2,5,1,2022-01-01 00:00:02,9
420,4,3,5,1,2022-01-01 00:00:02,496
421,1,1,6,1,2022-01-01 00:00:02,92
422,2,1,6,1,2022-01-01 00:00:02,76
423,3,2,6,1,2022-01-01 00:00:02,12
424,4,3,6,1,2022-01-01 00:00:02,532
425,1,1,7,1,2022-01-01 00:00:02,51
426,2,1,7,1,2022-01-01 00:00:02,94
427,3,2,7,1,2022-01-01 00:00:02,12
428,4,3,7,1,2022-01-01 00:00:02,576
429,1,1,8,1,2022-01-01 00:00:02,33
430,2,1,8,1,2022-01-01 00:00:02,42
431,3,2,8,1,2022-01-01 00:00:02,3
432,4,3,8,1,2022-01-01 00:00:02,566
433,1,1,9,1,2022-01-01 00:00:02,48
434,2,1,9,1,2022-01-01 00:00:02,65
435,3,2,9,1,2022-01-01 00:00:02,2
436,4,3,9,1,2022-01-01 00:00:02,882
437,1,1,10,1,2022-01-01 00:00:02,35
438,2,1,10,1,2022-01-01 00:00:02,83
439,3,2,10,1,2022-01-01 00:00:02,3
440,4,3,10,1,2022-01-01 00:00:02,636
441,1,1,11,1,2022-01-01 00:00:02,23
442,2,1,11,1,2022-01-01 00:00:02,22
443,3,2,11,1,2022-01-01 00:00:02,12
444,4,3,11,1,2022-01-01 00:00:02,107
445,1,1,12,1,2022-01-01 00:00:02,88
446,2,1,12,1,2022-01-01 00:00:02,65
447,3,2,12,1,2022-01-01 00:00:02,12
448,4,3,12,1,2022-01-01 00:00:02,246
449,1,1,13,1,2022-01-01 00:00:02,79
450,2,1,13,1,2022-01-01 00:00:02,55
451,3,2,13,1,2022-01-01 00:00:02,9
452,4,3,13,1,2022-01-01 00:00:02,934
453,1,1,14,1,2022-01-01 00:00:02,38
454,2,1,14,1,2022-01-01 00:00:02,20
455,3,2,14,1,2022-01-01 00:00:02,2
456,4,3,14,1,2022-01-01 00:00:02,907
457,1,1,15,1,2022-01-01 00:00:02,67
458,2,1,15,1,2022-01-01 00:00:02,37
459,3,2,15,1,2022-01-01 00:00:02,11
460,4,3,15,1,2022-01-01 00:00:02,101
461,1,1,16,1,2022-01-01 00:00:02,77
462,2,1,16,1,2022-01-01 00:00:02,47
463,3,2,16,1,2022-01-01 00:00:02,7
464,4,3,16,1,2022-01-01 00:00:02,395
465,1,1,17,1,2022-01-01 00:00:02,21
466,2,1,17,1,2022-01-01 00:00:02,80
467,3,2,17,1,2022-01-01 00:00:02,5
468,4,3,17,1,2022-01-01 00:00:02,415
469,1,1,18,1,2022-01-01 00:00:02,67
470,2,1,18,1,2022-01-01 00:00:02,58
471,3,2,18,1,2022-01-01 00:00:02,14
472,4,3,18,1,2022-01-01 00:00:02,574
473,1,1,19,1,2022-01-01 00:00:02,37
474,2,1,19,1,2022-01-01 00:00:02,46
475,3,2,19,1,2022-01-01 00:00:02,6
476,4,3,19,1,2022-01-01 00:00:02,729
477,1,1,20,1,2022-01-01 00:00:02,87
478,2,1,20,1,2022-01-01 00:00:02,59
479,3,2,20,1,2022-01-01 00:00:02,10
480,4,3,20,1,2022-01-01 00:00:02,125
481,1,1,21,1,2022-01-01 00:00:02,20
482,2,1,21,1,2022-01-01 00:00:02,77
483,3,2,21,1,2022-01-01 00:00:02,2
484,4,3,21,1,2022-01-01 00:00:02,646
485,1,1,22,1,2022-01-01 00:00:02,52
486,2,1,22,1,2022-01-01 00:00:02,84
487,3,2,22,1,2022-01-01 00:00:02,4
488,4,3,22,1,2022-01-01 00:00:02,812
489,1,1,23,1,2022-01-01 00:00:02,27
490,2,1,23,1,2022-01-01 00:00:02,95
491,3,2,23,1,2022-01-01 00:00:02,2
492,4,3,23,1,2022-01-01 00:00:02,424
493,1,1,24,1,2022-01-01 00:00:02,95
494,2,1,24,1,2022-01-01 00:00:02,48
495,3,2,24,1,2022-01-01 00:00:02,16
496,4,3,24,1,2022-01-01 00:00:02,98
497,1,1,25,1,2022-01-01 00:00:02,21
498,2,1,25,1,2022-01-01 00:00:02,73
499,3,2,25,1,2022-01-01 00:00:02,16
500,4,3,25,1,2022-01-01 00:00:02,78
501,1,1,26,1,2022-01-01 00:00:02,73
502,2,1,26,1,2022-01-01 00:00:02,35
503,3,2,26,1,2022-01-01 00:00:02,8
504,4,3,26,1,2022-01-01 00:00:02,283
505,1,1,27,1,2022-01-01 00:00:02,70
506,2,1,27,1,2022-01-01 00:00:02,24
507,3,2,27,1,2022-01-01 00:00:02,2
508,4,3,27,1,2022-01-01 00:00:02,450
509,1,1,28,1,2022-01-01 00:00:02,94
510,2,1,28,1,2022-01-01 00:00:02,23
511,3,2,28,1,2022-01-01 00:00:02,12
512,4,3,28,1,2022-01-01 00:00:02,282
513,1,1,29,1,2022-01-01 00:00:02,55
514,2,1,29,1,2022-01-01 00:00:02,35
515,3,2,29,1,2022-01-01 00:00:02,11
516,4,3,29,1,2022-01-01 00:00:02,265
517,1,1,30,1,2022-01-01 00:00:02,48
518,2,1,30,1,2022-01-01 00:00:02,80
519,3,2,30,1,2022-01-01 00:00:02,8
520,4,3,30,1,2022-01-01 00:00:02,696
521,1,1,31,1,2022-01-01 00:00:02,51
522,2,1,31,1,2022-01-01 00:00:02,65
523,3,2,31,1,2022-01-01 00:00:02,16
524,4,3,31,1,2022-01-01 00:00:02,440
525,1,1,32,1,2022-01-01 00:00:02,75
526,2,1,32,1,2022-01-01 00:00:02,37
527,3,2,32,1,2022-01-01 00:00:02,1
528,4,3,32,1,2022-01-01 00:00:02,153
529,1,1,33,1,2022-01-01 00:00:02,81
530,2,1,33,1,2022-01-01 00:00:02,89
531,3,2,33,1,2022-01-01 00:00:02,8
532,4,3,33,1,2022-01-01 00:00:02,127
533,1,1,34,1,2022-01-01 00:00:02,89
534,2,1,34,1,2022-01-01 00:00:02,44
535,3,2,34,1,2022-01-01 00:00:02,12
536,4,3,34,1,2022-01-01 00:00:02,672
537,1,1,35,1,2022-01-01 00:00:02,55
538,2,1,35,1,2022-01-01 00:00:02,38
539,3,2,35,1,2022-01-01 00:00:02,5
540,4,3,35,1,2022-01-01 00:00:02,406
541,1,1,36,1,2022-01-01 00:00:02,33
542,2,1,36,1,2022-01-01 00:00:02,69
543,3,2,36,1,2022-01-01 00:00:02,3
544,4,3,36,1,2022-01-01 00:00:02,278
545,1,1,37,1,2022-01-01 00:00:02,75
546,2,1,37,1,2022-01-01 00:00:02,23
547,3,2,37,1,2022-01-01 00:00:02,4
548,4,3,37,1,2022-01-01 00:00:02,157
549,1,1,38,1,2022-01-01 00:00:02,63
550,2,1,38,1,2022-01-01 00:00:02,42
551,3,2,38,1,2022-01-01 00:00:02,3
552,4,3,38,1,2022-01-01 00:00:02,170
553,1,1,39,1,2022-01-01 00:00:02,63
554,2,1,39,1,2022-01-01 00:00:02,100
555,3,2,39,1,2022-01-01 00:00:02,11
556,4,3,39,1,2022-01-01 00:00:02,980
557,1,1,40,1,2022-01-01 00:00:02,67
558,2,1,40,1,2022-01-01 00:00:02,34
559,3,2,40,1,2022-01-01 00:00:02,11
560,4,3,40,1,2022-01-01 00:00:02,21
